source,product_name,price_web_integer,price_web_fraction,price_store_integer,price_store_fraction,url,timestamp_scrape,category_total_products,price_web,price_store
wong.pe,Yogurt Tradicional La Abuela Natural 1kg,23,90,,,https://www.wong.pe/yogurt-tradicional-la-abuela-natural-1kg-2-2/p,2025-10-02T21:02:17,,23.9,
wong.pe,Vaso para Cerveza Stanley Prismatic Pilsner 445ml Pale Stone,111,90,,,https://www.wong.pe/vaso-para-cerveza-stanley-prismatic-pilsner-445ml-pale-stone-1009339/p,2025-10-02T21:02:26,,111.9,
wong.pe,Rompecabezas Clementoni Oriental 500 piezas,29,90,59,90,https://www.wong.pe/rompecabezas-clementoni-oriental-500-piezas-1022708/p,2025-10-02T21:02:35,,29.9,59.9
wong.pe,Chorizo Argentino Angus Terraza Grill Caja 560 g,34,90,38,90,https://www.wong.pe/chorizo-argentino-angus-terraza-grill-caja-560-g-2/p,2025-10-02T21:02:43,,34.9,38.9
wong.pe,Pila de Aritos Fisher-Price,34,90,,,https://www.wong.pe/pila-de-aritos-fisher-price-1012954/p,2025-10-02T21:02:52,,34.9,
wong.pe,Mantel Krea Print Nativa 150x210cm,26,90,89,99,https://www.wong.pe/mantel-krea-print-nativa-150-210cm-1019944/p,2025-10-02T21:03:00,,26.9,89.99
wong.pe,Vino Tinto Malbec Famiglia Bianchi Botella 750ml,94,90,,,https://www.wong.pe/vino-tinto-malbec-famiglia-bianchi-botella-750ml-479516002/p,2025-10-02T21:03:09,,94.9,
wong.pe,Crema de Noche Eucerin Hyaluron Filler + Elasticity 50ml,144,70,192,90,https://www.wong.pe/crema-de-noche-eucerin-hyaluron-filler-elasticity-50ml-1048453/p,2025-10-02T21:03:16,,144.7,192.9
wong.pe,Salsa de Soya Ligera Jade Bridge Sin Aditivos 500ml,26,90,,,https://www.wong.pe/salsa-de-soya-ligera-jade-bridge-sin-aditivos-500ml-992579-2/p,2025-10-02T21:03:24,,26.9,
wong.pe,Microondas Digital Samsung Mwo Solo 32 LTS Inox,449,00,599,00,https://www.wong.pe/microondas-digital-samsung-mwo-solo-32-lts-inox-1014702/p,2025-10-02T21:03:32,,449.0,599.0
wong.pe,Disfraz Camuflado Talla 4,69,90,99,90,https://www.wong.pe/disfraz-camuflado-talla-4-1010197/p,2025-10-02T21:03:40,,69.9,99.9
wong.pe,Molde Krea para Pan Antiadherente,11,90,19,99,https://www.wong.pe/molde-krea-para-pan-antiadherente-1020222/p,2025-10-02T21:03:49,,11.9,19.99
wong.pe,Frambuesas con Chocolate Amargo + Chocolate Blanco Franuí 150g,22,90,,,https://www.wong.pe/frambuesas-con-chocolate-amargo-chocolate-blanco-franui-150g-1028983/p,2025-10-02T21:03:57,,22.9,
wong.pe,Toallitas Húmedas para Bebés WaterWipes 180un,51,90,,,https://www.wong.pe/toallitas-humedas-para-bebes-waterwipes-180un-887937-2/p,2025-10-02T21:04:06,,51.9,
wong.pe,Olluquito Wong Ready Bolsa 800 g,26,50,,,https://www.wong.pe/olluquito-wong-ready-bolsa-800-g-2/p,2025-10-02T21:04:13,,26.5,
wong.pe,Desinfectante para Pisos Lysol Limón 3.8L,42,50,,,https://www.wong.pe/desinfectante-para-pisos-lysol-lim-n-3-8l-791487001-2/p,2025-10-02T21:04:20,,42.5,
wong.pe,Ají Criollo Wong Pote 250 g,9,90,,,https://www.wong.pe/aji-criollo-wong-pote-250-g-2/p,2025-10-02T21:04:28,,9.9,
wong.pe,Imaco Sandwich Maker Negro IST101N,69,90,89,00,https://www.wong.pe/imaco-sandwich-maker-negro-ist101n/p,2025-10-02T21:04:36,,69.9,89.0
wong.pe,Carne Molida de Cerdo x kg,29,90,,,https://www.wong.pe/carne-molida-de-cerdo-x-kg-114741-2/p,2025-10-02T21:04:44,,29.9,
wong.pe,Jarra Filtrante de Agua Vigahome Estándar,119,00,,,https://www.wong.pe/jarra-filtrante-de-agua-vigahome-est-ndar-1010917/p,2025-10-02T21:04:51,,119.0,
wong.pe,Cable Tipo C A Tipo C Berni-101,8,90,19,90,https://www.wong.pe/cable-tipo-c-a-tipo-c-berni-101-1005150/p,2025-10-02T21:04:59,,8.9,19.9
wong.pe,Cama Europea Rosen Path Café New West Café 1.5 Plazas,2,00,2,00,https://www.wong.pe/cama-europea-paraiso-path-cafe-new-west-cafe-1-5-plazas-1013518/p,2025-10-02T21:05:08,,2.0,2.0
wong.pe,Fórmula de Crecimiento en Polvo Similac 3 2.1kg,194,30,,,https://www.wong.pe/f-rmula-de-crecimiento-en-polvo-similac-3-2-1kg-768107/p,2025-10-02T21:05:16,,194.3,
wong.pe,Vela Bakery Craftss Glitter Rosado 12un,6,99,,,https://www.wong.pe/vela-bakery-craftss-glitter-rosado-12un-986971-2/p,2025-10-02T21:05:25,,6.99,
wong.pe,Vela Krea Mundo 1 Lila,6,90,14,99,https://www.wong.pe/vela-krea-mundo-1-lila-1020887/p,2025-10-02T21:05:33,,6.9,14.99
wong.pe,Peluches surtidos de Personajes de Sonic Surtido,49,90,69,90,https://www.wong.pe/peluches-surtidos-de-personajes-de-sonic-surtido-999010-2/p,2025-10-02T21:05:41,,49.9,69.9
wong.pe,Bebida Nutricional en Polvo Vainilla Andean Nunatura Doypack 200 g,13,80,,,https://www.wong.pe/bebida-nutricional-en-polvo-vainilla-andean-nunatura-doypack-200-g-2/p,2025-10-02T21:05:50,,13.8,
wong.pe,Galletas de Arroz Costeño Dulce 50g,2,10,,,https://www.wong.pe/galletas-de-arroz-coste-o-dulce-50g-996281002-2/p,2025-10-02T21:05:58,,2.1,
wong.pe,Colchón Paraíso Pocket Star Queen + 2 Almohadas + Protector,749,00,1,00,https://www.wong.pe/colchon-paraiso-pocket-star-queen-2-almohadas-protector-953504/p,2025-10-02T21:06:07,,749.0,1.0
wong.pe,Ramo de Flores x un,9,90,,,https://www.wong.pe/ramo-de-flores-x-un-770970-2/p,2025-10-02T21:06:15,,9.9,
wong.pe,Gomitas Ambrosía 90g,3,00,,,https://www.wong.pe/gomitas-ambrosia-90g-1048529/p,2025-10-02T21:06:24,,3.0,
wong.pe,Pan de Carretera con Aceitunas Pancitos del Sur 6un,26,90,,,https://www.wong.pe/pan-de-carretera-con-aceitunas-pancitos-del-sur-6un-971420-2/p,2025-10-02T21:06:33,,26.9,
wong.pe,Agua Sin Gas Cuisine & Co Botella 625ml,1,30,,,https://www.wong.pe/agua-sin-gas-cuisine-co-botella-625ml-786953-2/p,2025-10-02T21:06:41,,1.3,
wong.pe,Lego Duplo 10967 Motocicleta de Policía 5pzs,79,90,,,https://www.wong.pe/lego-duplo-10967-motocicleta-de-polic-a-5pzs/p,2025-10-02T21:06:45,,79.9,
wong.pe,Estadio BeyBlade X Drop Attack,299,90,,,https://www.wong.pe/estadio-beyblade-x-drop-attack-1038397/p,2025-10-02T21:06:52,,299.9,
wong.pe,Pimienta Roja Picada Badia Sobre 0.5 Onzas,4,70,,,https://www.wong.pe/pimienta-roja-picada-badia-sobre-0-5-onzas-272051/p,2025-10-02T21:07:00,,4.7,
wong.pe,Cuaderno College Croly Magic World 80 Hojas,6,50,,,https://www.wong.pe/cuaderno-college-croly-magic-world-80-hojas-1003586-2/p,2025-10-02T21:07:08,,6.5,
wong.pe,Motor Extreme Moto a Control Remoto 1:10 Surtido,59,90,129,90,https://www.wong.pe/motor-extreme-moto-a-control-remoto-1-10-surtido-784699-2/p,2025-10-02T21:07:16,,59.9,129.9
wong.pe,Pila Energizer Max Aax-16,41,90,,,https://www.wong.pe/pila-energizer-max-aax-16-1014249/p,2025-10-02T21:07:21,,41.9,
wong.pe,PlayStation Mando Inalámbrico DualSense Gray Camouflage,369,00,,,https://www.wong.pe/playstation-mando-inalambrico-dualsense-gray-camouflage-976544/p,2025-10-02T21:07:29,,369.0,
wong.pe,Set de Frutas de Madera Hape para Cortar 07 Piezas Play,49,00,,,https://www.wong.pe/set-de-frutas-de-madera-hape-para-cortar-07-piezas-play-1027882/p,2025-10-02T21:07:38,,49.0,
wong.pe,Limpiador Pledge Woods Original Mini 275ml,15,80,,,https://www.wong.pe/limpiador-pledge-woods-original-mini-275ml-991967-2/p,2025-10-02T21:07:44,,15.8,
wong.pe,Chocolate Bitter Cuisine & Co Bagua 80g,15,50,,,https://www.wong.pe/chocolate-bitter-cuisine-co-bagua-80g-2/p,2025-10-02T21:07:53,,15.5,
wong.pe,Dormitorio Europea Royal Prince 2 Plazas Champagne,1,00,2,00,https://www.wong.pe/dormitorio-europea-royal-prince-2-plazas-champagne-940846/p,2025-10-02T21:08:00,,1.0,2.0
wong.pe,"PALETA PALETTI 75GR , Chocolate Bitter",11,90,,,https://www.wong.pe/helado-paletti-chocolate-bitter-paleta-75-g-577442005-2/p,2025-10-02T21:08:09,,11.9,
wong.pe,Tripack Filete de Atún en Aceite Florida 140g,20,40,,,https://www.wong.pe/tripack-filete-de-atun-en-aceite-florida-140g-1019219/p,2025-10-02T21:08:13,,20.4,
wong.pe,Camión Transportador Happy Line con 6 Carros,19,90,49,90,https://www.wong.pe/camion-transportador-happy-line-con-6-carros-559090/p,2025-10-02T21:08:22,,19.9,49.9
wong.pe,Sazonador Sobre Gigante 32.4 g,0,70,,,https://www.wong.pe/sazonador-sobre-gigante-32-4-g-2/p,2025-10-02T21:08:29,,0.7,
wong.pe,Cápsulas de Café Starbucks House Blend Americano 12un,41,90,47,40,https://www.wong.pe/c-psulas-de-caf-starbucks-house-blend-americano-12un-782450003-2/p,2025-10-02T21:08:34,,41.9,47.4
wong.pe,Salsa de Soya Japonesa Shoyu Bárcidda 500ml,19,70,,,https://www.wong.pe/salsa-de-soya-japonesa-shoyu-barcidda-500ml-2/p,2025-10-02T21:08:42,,19.7,
wong.pe,,,,,,https://www.wong.pe/blist-boligrafo-artesco-incorrect-fun-2un-1029386/p,2025-10-02T21:08:50,,,
wong.pe,Fuente de Servir Krea Redonda Diseño Azul,40,90,137,99,https://www.wong.pe/fuente-de-servir-krea-redonda-diseno-azul-1020311/p,2025-10-02T21:08:57,,40.9,137.99
wong.pe,Bife Angosto  Osso x kg,154,90,,,https://www.wong.pe/bife-angosto-osso-x-kg-954567/p,2025-10-02T21:09:05,,154.9,
wong.pe,Exprimidor De Limón Metal,30,51,33,90,https://www.wong.pe/exprimidor-de-limon-metal-43186-2/p,2025-10-02T21:09:13,,30.51,33.9
wong.pe,Colchón para Estimulación 67 x 104 cm Rosado Nube,179,90,,,https://www.wong.pe/colchon-para-estimulacion-67-x-104-cm-rosado-nube/p,2025-10-02T21:09:21,,179.9,
wong.pe,Twopack Vodka Absolut Original Botella 1L,,,,,https://www.wong.pe/twopack-vodka-absolut-original-botella-1l-1033673/p,2025-10-02T21:09:28,,,
wong.pe,Espejo Joyero de Pie Krea 153x35x33cm Café,166,90,419,90,https://www.wong.pe/espejo-joyero-de-pie-krea-153-35-33cm-cafe-1021674/p,2025-10-02T21:09:37,,166.9,419.9
wong.pe,Café Molido y Tostado Cuisine & Co 500g,33,90,,,https://www.wong.pe/cafe-molido-y-tostado-cuisine-co-500g/p,2025-10-02T21:09:45,,33.9,
wong.pe,Vehículo Familiar Chilli Bluey,89,90,,,https://www.wong.pe/vehiculo-familiar-chilli-bluey-1034137/p,2025-10-02T21:09:53,,89.9,
wong.pe,Animal Planet Catnip Pájaro Sorpresa,18,90,,,https://www.wong.pe/animal-planet-catnip-pajaro-sorpresa-2-2/p,2025-10-02T21:10:01,,18.9,
wong.pe,Acondicionador Pantene Pro-V Control Caída 400ml,20,90,,,https://www.wong.pe/acondicionador-pantene-pro-v-control-caida-400ml-139344/p,2025-10-02T21:10:09,,20.9,
wong.pe,Spaguetti Nro 5 Cuisine & Co 500g,3,90,,,https://www.wong.pe/spaguetti-nro-5-cuisine-co-500g-569514/p,2025-10-02T21:10:16,,3.9,
wong.pe,Queso Crema de Cabra Natural Duman Pote 150 gr,22,90,,,https://www.wong.pe/queso-crema-de-cabra-natural-duman-pote-150-gr-2-2/p,2025-10-02T21:10:23,,22.9,
wong.pe,Carpeta Artesco Elástico Hello Kitty,14,90,,,https://www.wong.pe/carpeta-artesco-elastico-hello-kitty-1029620/p,2025-10-02T21:10:31,,14.9,
wong.pe,Tajador Vinifan Doble Tambor Blister x1,2,40,,,https://www.wong.pe/tajador-vinifan-doble-tambor-blister-x1-703633/p,2025-10-02T21:10:38,,2.4,
wong.pe,Vino Tinto Pasetti Fonte Romana Botella 750ml,89,90,,,https://www.wong.pe/vino-tinto-pasetti-fonte-romana-botella-750ml-1000709-2/p,2025-10-02T21:10:45,,89.9,
wong.pe,Limpiador Cremoso Sapolio 750ml,10,20,,,https://www.wong.pe/limpiador-cremoso-sapolio-750ml-206761/p,2025-10-02T21:10:54,,10.2,
wong.pe,Vino Tinto Marqués de Riscal Reserva Botella 375 ml,75,90,,,https://www.wong.pe/vino-tinto-marques-de-riscal-reserva-botella-375-ml-293631/p,2025-10-02T21:11:02,,75.9,
wong.pe,Alimento Húmedo para Perros Adultos Pedigree Razas Pequeñas Cordero 100g,3,00,4,30,https://www.wong.pe/alimento-humedo-para-perros-adultos-pedigree-razas-pequenas-cordero-100g-2/p,2025-10-02T21:11:07,,3.0,4.3
wong.pe,Set con 3 Figuras de Dinosaurios en Diseños Surtidos,15,90,39,90,https://www.wong.pe/set-con-3-figuras-de-dinosaurios-en-disenos-surtidos-1035526/p,2025-10-02T21:11:15,,15.9,39.9
wong.pe,Spaghetti Edamame Explore Cuisine Orgánico 227g,26,50,,,https://www.wong.pe/spaghetti-edamame-explore-cuisine-organico-227g-1015502/p,2025-10-02T21:11:23,,26.5,
wong.pe,Vela para Candelabro Krea 20cm Taupe 6un,14,90,24,99,https://www.wong.pe/vela-para-candelabro-krea-20cm-taupe-6un-781493-2/p,2025-10-02T21:11:30,,14.9,24.99
wong.pe,Pack x3 Agua de Piña Golden Botella 485ml,11,89,,,https://www.wong.pe/pack-x3-agua-de-pi-a-golden-botella-485ml-719540/p,2025-10-02T21:11:39,,11.89,
wong.pe,Taza Stanley 24Oz Aerolight Flipstra,182,99,,,https://www.wong.pe/taza-stanley-24oz-aerolight-flipstra-1030748/p,2025-10-02T21:11:47,,182.99,
wong.pe,Pelota Mascota Viniball Pets Pequeña Sweet,7,99,,,https://www.wong.pe/pelota-mascota-viniball-pets-pequena-sweet-2/p,2025-10-02T21:11:56,,7.99,
wong.pe,Juego de Sábanas Krea Bordada 120Gsm Microfibra Olivia King Plaza,49,90,186,99,https://www.wong.pe/juego-de-sabanas-krea-bordada-120gsm-microfibra-olivia-king-plaza-1023292/p,2025-10-02T21:12:01,,49.9,186.99
wong.pe,Bolsa de Basura Virutex Cierre Fácil Pequeña 30L Rollo 20un,10,50,,,https://www.wong.pe/bolsa-de-basura-virutex-cierre-f-cil-peque-a-30l-rollo-20un-938733/p,2025-10-02T21:12:10,,10.5,
wong.pe,Figura de Acción Batman S10 30cm,49,90,,,https://www.wong.pe/figura-de-accion-batman-s10-30cm-1008909/p,2025-10-02T21:12:18,,49.9,
wong.pe,Jugo Cold Pressed de Naranja Ecofresh Botella 1L,14,50,,,https://www.wong.pe/jugo-cold-pressed-de-naranja-ecofresh-botella-1l-2/p,2025-10-02T21:12:26,,14.5,
wong.pe,Bebida Ready to Drink Piscano Limón Lata 355ml,5,50,7,50,https://www.wong.pe/bebida-ready-to-drink-piscano-limon-lata-355ml-1022992/p,2025-10-02T21:12:32,,5.5,7.5
wong.pe,Infusión Orgánica Sunka Luxury Passion Tea 10un.,30,90,,,https://www.wong.pe/infusion-organica-sunka-luxury-passion-tea-10un/p,2025-10-02T21:12:40,,30.9,
wong.pe,Fuente Refractaria Krea Rectangular 1.5L.,14,90,25,99,https://www.wong.pe/fuente-refractaria-krea-rectangular-1-5l-970733-2/p,2025-10-02T21:12:48,,14.9,25.99
wong.pe,Máscara de Pestañas Maybelline Firework Waterproof 10ml,71,90,,,https://www.wong.pe/mascara-de-pestanas-maybelline-firework-waterproof-10ml-1023833/p,2025-10-02T21:12:56,,71.9,
wong.pe,Botella de Agua Krea 1.0L,7,90,12,99,https://www.wong.pe/botella-de-agua-krea-1-0l-1032720/p,2025-10-02T21:13:05,,7.9,12.99
wong.pe,Mantel Algodón Krea 180x180cm Redondo,49,90,82,99,https://www.wong.pe/mantel-algodon-krea-180-180cm-redondo-1032802/p,2025-10-02T21:13:10,,49.9,82.99
wong.pe,Set de Heladería de Madera Hape 20 piezas,119,00,,,https://www.wong.pe/set-de-heladeria-de-madera-hape-20-piezas1042111/p,2025-10-02T21:13:18,,119.0,
wong.pe,Limpiador Multiusos Eco-Amigable Bebé Botella 900 ml,6,90,,,https://www.wong.pe/limpiador-multiusos-eco-amigable-bebe-botella-900-ml-2/p,2025-10-02T21:13:25,,6.9,
wong.pe,Infusión Herbal Bigelow Manzanilla & Lavanda 18un,26,90,,,https://www.wong.pe/infusi-n-herbal-bigelow-manzanilla-lavanda-18un-751901/p,2025-10-02T21:13:31,,26.9,
wong.pe,Alimento Creamy Treats Chicken Recipe 5un,10,90,,,https://www.wong.pe/alimento-creamy-treats-chicken-recipe-5un-1004459-2/p,2025-10-02T21:13:38,,10.9,
wong.pe,Vino Tinto Blend Epico Tempranillo-Malbec Botella 750ml,43,00,,,https://www.wong.pe/vino-tinto-blend-epico-tempranillo-malbec-botella-750ml-433569/p,2025-10-02T21:13:43,,43.0,
wong.pe,Vino Blanco Chardonnay Intipalka Botella 750ml,28,90,39,90,https://www.wong.pe/vino-blanco-chardonnay-intipalka-botella-750ml-350193/p,2025-10-02T21:13:51,,28.9,39.9
wong.pe,Máquina de Afeitar Desechable Schick Quattro YOU Piel Delicada 4un,28,50,,,https://www.wong.pe/m-quina-de-afeitar-desechable-schick-quattro-you-piel-delicada-4un-1040983/p,2025-10-02T21:13:59,,28.5,
wong.pe,Set Balde Happy Line Animales 22 Piezas,19,90,59,90,https://www.wong.pe/set-balde-happy-line-animales-22-piezas-715594/p,2025-10-02T21:14:04,,19.9,59.9
wong.pe,Cocktail De Frutas Arica Lata 820 g,13,90,,,https://www.wong.pe/cocktail-de-frutas-arica-lata-820-g-546406-2/p,2025-10-02T21:14:12,,13.9,
wong.pe,Jugo de Uva Casa de Bento Botella 1L,24,50,,,https://www.wong.pe/jugo-de-uva-casa-de-bento-botella-1l-968251/p,2025-10-02T21:14:20,,24.5,
wong.pe,Vino Tinto Cabernet Sauvignon Trumpeter Botella 750ml,46,90,68,90,https://www.wong.pe/vino-tinto-cabernet-sauvignon-trumpeter-botella-750ml-190800/p,2025-10-02T21:14:29,,46.9,68.9
wong.pe,Porta Snack Avengers,7,99,,,https://www.wong.pe/porta-snack-avengers-1005220/p,2025-10-02T21:14:36,,7.99,
wong.pe,Mix para Emoliente 80g,3,60,,,https://www.wong.pe/mix-para-emoliente-80g-463976/p,2025-10-02T21:14:43,,3.6,
wong.pe,Scotch Deslizadores Redondos 3.5 4un,19,90,26,50,https://www.wong.pe/scotch-deslizadores-redondos-3-5-4un-993338-2/p,2025-10-02T21:14:51,,19.9,26.5
wong.pe,Mango en Trozos El Frutero 1kg,20,50,,,https://www.wong.pe/mango-en-trozos-el-frutero-1kg-998064-2/p,2025-10-02T21:14:59,,20.5,
wong.pe,Dormitorio Su Majestad de Lujo Queen Size Acero,1,00,2,00,https://www.wong.pe/dormitorio-su-majestad-de-lujo-queen-size-acero-922438/p,2025-10-02T21:15:08,,1.0,2.0
wong.pe,Copa Naked de Arándanos,6,90,,,https://www.wong.pe/copa-naked-de-arandanos-964101/p,2025-10-02T21:15:16,,6.9,
wong.pe,Engrapador Colors Artesco M-546 Celeste,16,00,,,https://www.wong.pe/engrapador-colors-artesco-m-546-celeste-978057-2/p,2025-10-02T21:15:28,,16.0,
wong.pe,Cubito Sazonador Maggi Sabor Gallina 25un,5,70,,,https://www.wong.pe/cubito-sazonador-maggi-sabor-gallina-25un-558890001/p,2025-10-02T21:15:36,,5.7,
wong.pe,Máquina de Afeitar Desechable Schick Quattro 4 Titanium 5un,33,80,,,https://www.wong.pe/maquina-de-afeitar-desechable-schick-quattro-4-titanium-5un-1015706/p,2025-10-02T21:15:44,,33.8,
wong.pe,Tripack Jabón en Barra Neko Extra Protección 110g,10,90,,,https://www.wong.pe/tripack-jabon-en-barra-neko-extra-proteccion-110g-1027376/p,2025-10-02T21:15:52,,10.9,
wong.pe,Pasta Spaghetti N°15 Biológica Orgánica La Molisana Paquete 500 g,11,90,,,https://www.wong.pe/pasta-spaghetti-n-15-biologica-organica-la-molisana-paquete-500-g/p,2025-10-02T21:16:00,,11.9,
wong.pe,TuHome Mesa de Centro Fraktal Habano,359,90,589,90,https://www.wong.pe/tuhome-mesa-de-centro-fraktal-habano/p,2025-10-02T21:16:09,,359.9,589.9
wong.pe,Dormitorio Royal Prince 1.5 Plaza Chocolate,1,00,2,00,https://www.wong.pe/dormitorio-royal-prince-1-5-plaza-chocolate-922388/p,2025-10-02T21:16:13,,1.0,2.0
wong.pe,Set Cuchillos Krea Asado 6un,19,90,35,99,https://www.wong.pe/set-cuchillos-krea-asado-6un-970995-2/p,2025-10-02T21:16:22,,19.9,35.99
wong.pe,Estadio Beyblade X Beystadium Portátil,159,90,,,https://www.wong.pe/estadio-beyblade-x-beystadium-portatil-1038387/p,2025-10-02T21:16:29,,159.9,
wong.pe,Vaso Modular Ferrand Long Drink Llano 630ml,10,32,12,90,https://www.wong.pe/vaso-modular-ferrand-long-drink-llano-630ml-1017203/p,2025-10-02T21:16:38,,10.32,12.9
wong.pe,Alisador de Cabello Siegen SG-4715,399,00,,,https://www.wong.pe/siegen-alisador-de-cabello-sg-4715-2/p,2025-10-02T21:16:46,,399.0,
wong.pe,Caramelos Masticables Bubbaloo Sparkies Bolsa 25 g,1,90,,,https://www.wong.pe/caramelos-masticables-bubbaloo-sparkies-bolsa-25-g-5249/p,2025-10-02T21:16:57,,1.9,
wong.pe,Sixpack Galletas con Crema Oreo Original 36g,5,50,,,https://www.wong.pe/sixpack-galletas-con-crema-oreo-original-36g-396880002/p,2025-10-02T21:17:06,,5.5,
wong.pe,Vino Blanco Chardonnay Tesoro Botella 750ml,74,90,,,https://www.wong.pe/vino-blanco-chardonnay-tesoro-botella-750ml-1014025/p,2025-10-02T21:17:14,,74.9,
wong.pe,TuHome Vitrina Classic Color Caramelo,959,90,1,90,https://www.wong.pe/tuhome-vitrina-classic-color-caramelo-2/p,2025-10-02T21:17:22,,959.9,1.9
wong.pe,Pisco Mosto Verde Acholado Cuatro Gallos Colección Artistas 750ml,89,90,132,90,https://www.wong.pe/pisco-mosto-verde-acholado-cuatro-gallos-coleccion-artistas-750ml-509197002/p,2025-10-02T21:17:30,,89.9,132.9
wong.pe,Cereal Zucaritas Milkshake de Fresa 330g,19,00,,,https://www.wong.pe/cereal-zucaritas-milkshake-de-fresa-330g-1000189-2/p,2025-10-02T21:17:38,,19.0,
wong.pe,Protector Solar UV Defender Anti Brillo 40g,64,50,,,https://www.wong.pe/protector-solar-uv-defender-anti-brillo-40g-903394/p,2025-10-02T21:17:44,,64.5,
wong.pe,Toalla de Mano Alaniz Home Linen 100% Algodón 600g,12,90,22,99,https://www.wong.pe/taper-scool-dos-niveles-among-us-510ml-1027474-2/p,2025-10-02T21:17:52,,12.9,22.99
wong.pe,Jamón Pizza Otto Kunz + Queso Edam 340g,16,90,,,https://www.wong.pe/jamon-pizza-otto-kunz-queso-edam-340g-728059-2/p,2025-10-02T21:18:00,,16.9,
wong.pe,Pack x3 Rompecabezas Paw Patrol La Película,49,90,,,https://www.wong.pe/pack-3-rompecabezas-paw-patrol-la-pelicula-997415-2/p,2025-10-02T21:18:09,,49.9,
wong.pe,Paraíso Colchón Pocket Star 1.5 Plazas + Almohada + Protector,599,00,989,90,https://www.wong.pe/paraiso-colchon-pocket-star-1-5-plazas-almohada-protector-945637-2/p,2025-10-02T21:18:17,,599.0,989.9
wong.pe,Aceite Esencial Hana Manzanilla 5ml,143,00,,,https://www.wong.pe/aceite-esencial-hana-manzanilla-5ml-980282/p,2025-10-02T21:18:25,,143.0,
wong.pe,Vino Blanco Chardonnay Vittoria Botella 750ml,31,90,,,https://www.wong.pe/vino-blanco-chardonnay-vittoria-botella-750ml-514247/p,2025-10-02T21:18:34,,31.9,
wong.pe,Galletas Artesanales Dolce Maria Sabores Surtidos,28,50,,,https://www.wong.pe/galletas-artesanales-dolce-maria-sabores-surtidos-315707-2/p,2025-10-02T21:18:39,,28.5,
wong.pe,Centro de Actividad Baby Einstein Descubre la Musica,409,00,,,https://www.wong.pe/centro-de-actividad-baby-einstein-descubre-la-musica-963013/p,2025-10-02T21:18:46,,409.0,
wong.pe,Chicle Sin Azúcar Menta Polar Wrigley's Extra Caja 15 unid,6,90,,,https://www.wong.pe/chicle-sin-azucar-menta-polar-wrigley-s-extra-caja-15-unid-346849003/p,2025-10-02T21:18:54,,6.9,
wong.pe,Caja Organizadora Duraplast Optimus Disney100 B 6L Surtido,16,90,,,https://www.wong.pe/caja-organizadora-duraplast-optimus-disney100-b-6l-surtido-1000448/p,2025-10-02T21:19:02,,16.9,
wong.pe,Biberón Anticólico Suavinix Dreams Az Flujo S - 150ml,54,90,,,https://www.wong.pe/biberon-anticolico-suavinix-dreams-az-flujo-s-150ml-1019631/p,2025-10-02T21:19:08,,54.9,
wong.pe,Peluche Gato Sorpresa Rainbocorns,59,90,,,https://www.wong.pe/peluche-gato-sorpresa-rainbocorns-1019098/p,2025-10-02T21:19:16,,59.9,
wong.pe,Parche para Acné Hero Mighty Patch Original 24un,49,90,,,https://www.wong.pe/parche-para-acn-hero-mighty-patch-original-24un-1029192/p,2025-10-02T21:19:24,,49.9,
wong.pe,Guantes de Cocina Scotch-Brite Mayor Sensibilidad Talla S,13,60,,,https://www.wong.pe/guantes-de-cocina-scotch-brite-mayor-sensibilidad-talla-s-52759001/p,2025-10-02T21:19:32,,13.6,
wong.pe,Vino Blanco Blend Pata Negra Rueda Botella 750ml,79,90,,,https://www.wong.pe/vino-blanco-blend-pata-negra-rueda-botella-750ml-995302-2/p,2025-10-02T21:19:41,,79.9,
wong.pe,Cava Semi Sec Codorníu Clásico Botella 750ml,65,90,,,https://www.wong.pe/cava-semi-sec-codorn-u-cl-sico-botella-750ml-59560001/p,2025-10-02T21:19:49,,65.9,
wong.pe,Pasta Dental Sensodyne para Encias Sensibles 100 g,23,50,27,30,https://www.wong.pe/pasta-dental-sensodyne-para-encias-sensibles-100-g/p,2025-10-02T21:19:58,,23.5,27.3
wong.pe,Cashews Salados x kg,110,00,,,https://www.wong.pe/cashews-salados-x-kg-455422/p,2025-10-02T21:20:06,,110.0,
wong.pe,Cake Topper Feliz Cumpleaños,9,59,,,https://www.wong.pe/cake-topper-feliz-cumplea-os-901194-2/p,2025-10-02T21:20:15,,9.59,
wong.pe,Triciclo Ebaby Cenit Rojo,269,00,,,https://www.wong.pe/triciclo-ebaby-cenit-rojo-2/p,2025-10-02T21:20:23,,269.0,
wong.pe,Pinza Beef Maker Acero Inoxidable,12,90,34,90,https://www.wong.pe/pinza-beef-maker-acero-ino-idable-1009049/p,2025-10-02T21:20:31,,12.9,34.9
wong.pe,Vino Tinto Tempranillo Arienzo de Marqués de Riscal Crianza Botella 750ml,75,90,,,https://www.wong.pe/vino-tinto-tempranillo-arienzo-de-marqu-s-de-riscal-crianza-botella-750ml-418210/p,2025-10-02T21:20:39,,75.9,
wong.pe,Espumante Prosecco Freixenet Extra Dry Botella 750ml,90,90,,,https://www.wong.pe/espumante-prosecco-freixenet-extra-dry-botella-750ml-769561002-2/p,2025-10-02T21:20:48,,90.9,
wong.pe,Carne para Guiso Nacional x kg,33,90,,,https://www.wong.pe/carne-para-guiso-nacional-x-kg-2/p,2025-10-02T21:20:56,,33.9,
